Título,Nota,N_Avaliações,Desconto,Marca,Material,Gênero,Temporada,Qtd_Vendidos,Preço,Nota_MinMax,N_Avaliações_MinMax,Desconto_MinMax,Preço_MinMax,Marca_Cod,Material_Cod,Temporada_Cod,Qtd_Vendidos_Cod,Marca_Freq,Material_Freq
Roupas Femininas Shorts Cintura Alta C/ Elastano Lycra,4.0,2.0,0.0,mr jeans,jeans,Feminino,não definido,25.0,47.9,0.6296296296296297,0.000110180696342,0.0,0.0631288155247092,540,75,1,25.0,0.0086402910413824,0.0300136425648021
Calça Flare Bandagem Bailarina Feminino Cintura Alta Grosso,4.3,4.0,0.0,propria,bandagem,Feminino,outono/inverno,50.0,53.97,0.7407407407407406,0.000330542089026,0.0,0.0734797585348385,630,40,3,50.0,0.0050022737608003,0.0027285129604365
Kit 12 Peças De Roupa 1 Ao 14 Masculino 6 Camiseta +6 Shorts,4.3,207.0,10.0,jurassic kids,Desconhecido,Meninos,não definido,1000.0,144.41,0.7407407407407406,0.0226972234464521,0.0819672131147541,0.2277036935984448,396,178,1,1000.0,0.0004547521600727,0.0
Sapatilha Ginastica Ritmica Ponteira Rythmoon,4.8,39.0,0.0,rythmoon,Desconhecido,Feminino,não definido,100.0,102.70571283095724,0.925925925925926,0.004186866460996,0.0,0.0,682,178,1,100.0,0.0004547521600727,0.0
Shorts Jeans Feminino Cintura Alta Mom Hot Pants Destroyed,5.0,1.0,0.0,maria do carmo denim,jean,Feminino,primavera/verão,3.0,62.4,1.0,0.0,0.0,0.0878551209031069,488,74,7,3.0,0.003638017280582,0.0254661209640745
Kit 6 Short Bebê Tapa Fralda Menino Menina Roupas Para Bebê,4.560936497754971,0.0,10.0,sophi,algodão,Bebês,primavera/verão,25.0,59.91,0.0,0.0,0.0819672131147541,0.0836090174277821,726,25,7,25.0,0.0004547521600727,0.176443838108231
Kit 10 Peças Infantil Feminino 10 Ao 14 Juvenil Premium,5.0,3.0,0.0,balloon kids,Desconhecido,Meninas,não definido,5.0,136.8,1.0,0.000220361392684,0.0,0.2147266464308857,97,178,1,5.0,0.0027285129604365,0.0
Calça Feminina Flare Bandagem Boca De Sino Cintura Alta Top,3.7,69.0,0.0,propria,bandagem,Feminino,outono/inverno,1000.0,53.97,0.5185185185185187,0.007492287351256,0.0,0.0734797585348385,630,40,3,1000.0,0.0050022737608003,0.0027285129604365
Bermuda Juvenil Jeans Masculino Roupa Short Menino,4.9,14.0,11.0,nacional,jeans,Meninos,primavera/verão,100.0,52.16,0.9629629629629632,0.001432349052446,0.0983606557377049,0.0703932335186385,557,75,7,100.0,0.003638017280582,0.0300136425648021
Kit 3 Conjuntos Térmico Blusa E Calça Infantil 1 A 8 Unissex,4.2,6.0,0.0,itsbella,Desconhecido,Sem gênero infantil,não definido,50.0,169.9,0.7037037037037038,0.00055090348171,0.0,0.2711708331912281,380,178,1,50.0,0.0004547521600727,0.0
Kit Collant Regata Completo Ballet Adulto Balé 5 Peças,5.0,2.0,0.0,stelariss figurinos,Desconhecido,Feminino,não definido,5.0,102.70571283095724,1.0,0.000110180696342,0.0,0.0,734,178,1,5.0,0.0045475216007276,0.0
Kit 2 Cuecas Boxer Lupo Sem Costura Microfibra 100% Original,4.8,4.0,16.0,lupo,poliamida,Masculino,outono/inverno,100.0,61.4,0.925925925925926,0.000330542089026,0.180327868852459,0.0861498584632174,463,116,3,100.0,0.0422919508867667,0.0195543428831286
Roupas Femininas Shorts Cintura Alta Com Lycra - Kit Com 4,4.560936497754971,0.0,0.0,mr jeans,jean,Feminino,primavera/verão,5.0,179.9,0.0,0.0,0.0,0.2882234575901231,540,74,7,5.0,0.0086402910413824,0.0254661209640745
Calça Levis 501 Original Tradicional Masculina 100% Algodão,4.4,29.0,0.0,levi's,algodão,Masculino,primavera/verão,100.0,334.99,0.777777777777778,0.003085059497576,0.0,0.5526926093925856,436,25,7,100.0,0.0090950432014552,0.176443838108231
Macacão Goku Mesversário Roupa Bebê Menino + Boina Promoção,4.0,4.0,10.0,multimarcas,Desconhecido,Bebês,primavera/verão,100.0,39.99,0.6296296296296297,0.000330542089026,0.0819672131147541,0.0496401896251833,543,178,7,100.0,0.0118235561618917,0.0
Roupas Femininas Shorts Jeans Cintura Alta - Kit 3,4.3,3.0,0.0,mr jeans,jean,Feminino,primavera/verão,25.0,145.99,0.7407407407407406,0.000220361392684,0.0,0.2303980082534702,540,74,7,25.0,0.0086402910413824,0.0254661209640745
Cueca Slip Microfibra Sem Costura Risca De Giz Original Mash,4.8,6.0,0.0,mash,microfibra,Masculino,primavera/verão,100.0,19.9,0.925925925925926,0.00055090348171,0.0,0.0153814672078032,494,101,7,100.0,0.0109140518417462,0.0300136425648021
06 Peças Conjunto Moletom Com Capuz Infantil Menina Inverno,4.6,21.0,10.0,balloon kids,Desconhecido,Meninas,não definido,100.0,119.91,0.8518518518518517,0.00220361392684,0.0819672131147541,0.185924763821152,97,178,1,100.0,0.0027285129604365,0.0
Calça Moletom Urban Zíper Bolso Masculina,3.9,8.0,0.0,escaping,moletinho,Masculino,outono/inverno,50.0,139.61,0.5925925925925927,0.000771264874394,0.0,0.2195184338869752,267,106,3,50.0,0.0009095043201455,0.0072760345611641
Kit 4 Shortinho Feminino Moda Praia Verão Short Tactel Liso,4.560936497754971,0.0,0.0,relaxado,poliéster,Feminino,primavera/verão,5.0,114.99,0.0,0.0,0.0,0.1775348726168957,650,122,7,5.0,0.0118235561618917,0.1173260572987721
Cobertor Enroladinho Bebê Saco De Dormir Ursinho Swaddle,4.8,55.0,0.0,não definido,Desconhecido,Bebês,não definido,1000.0,102.70571283095724,0.925925925925926,0.005949757602468,0.0,0.0,575,178,1,1000.0,0.0104592996816734,0.0
Separador Organizador De Tamanho De Roupas Para Araras 5 Uni,5.0,8.0,0.0,divisoria ou separador de cabides,Desconhecido,Não Informado,não definido,500.0,18.99,1.0,0.000771264874394,0.0,0.0138296783875038,237,178,1,0.0,0.0013642564802182,0.0
Saia Luxo Esquerda Oxford Umbanda Candomblé Envio Imediato,5.0,6.0,0.0,fenix roupas afro religiosas,Desconhecido,Feminino,não definido,25.0,69.95,1.0,0.00055090348171,0.0,0.1007298523242727,296,178,1,25.0,0.0027285129604365,0.0
Shorts Tactel Masculino Com Cordão Regulável E Bolso Básico,4.560936497754971,0.0,0.0,aerre,poliéster,Masculino,primavera/verão,5.0,49.99,0.0,0.0,0.0,0.0666928140240783,14,122,7,5.0,0.0027285129604365,0.1173260572987721
Calça Jeans Masculina Rasgada Premium Skinny Elastano,4.9,7.0,0.0,dustin club,jeans com lycra,Masculino,outono/inverno,100.0,109.9,0.9629629629629632,0.000661084178052,0.0,0.1688550867978582,248,79,3,100.0,0.0009095043201455,0.001819008640291
Conjunto Infantil Masculino Roupa De Menino Camiseta Bermuda,4.5,29.0,0.0,th shopping,algodão,Meninos,não definido,100.0,42.04,0.8148148148148148,0.003085059497576,0.0,0.0531359776269567,757,25,1,100.0,0.0022737608003638,0.176443838108231
Roupa Proteção Para Aplicação Pulverização Promoção,4.6,27.0,10.0,protectc,30 lavagens,Sem gênero,não definido,500.0,108.2,0.8518518518518517,0.002864698104892,0.0819672131147541,0.165956140650046,631,3,1,0.0,0.0004547521600727,0.0004547521600727
2 Conjuntos Ciclista Liso + Top Roupas Femininas Academia,4.7,12.0,13.0,akorio,poliéster,Feminino,primavera/verão,100.0,78.72,0.888888888888889,0.001211987659762,0.1311475409836065,0.1156850039221036,21,122,7,100.0,0.0045475216007276,0.1173260572987721
Calça Jeans Masculina 100% Algodão.,4.6,122.0,0.0,almix,jean,Masculino,outono/inverno,1000.0,64.9,0.8518518518518517,0.0133318642573821,0.0,0.0921182770028307,26,74,3,1000.0,0.0054570259208731,0.0254661209640745
Roupa De Bebê Body Personalizado O Amor Da Dinda Sou Eu C189,4.560936497754971,0.0,14.0,deccoart,Desconhecido,Bebês,primavera/verão,5.0,23.5,0.0,0.0,0.1475409836065573,0.0215204119914054,220,178,7,5.0,0.001819008640291,0.0
Kit Viseira E Meia Corrida Hupi Running  Run Preto,4.560936497754971,0.0,0.0,hupi,Desconhecido,Sem gênero,não definido,1.0,115.9,0.0,0.0,0.0,0.1790866614371952,358,178,1,1.0,0.0013642564802182,0.0
Mini Short Shortinho P/ Usar D Baixo D Roupa Saia Vestido,2.8,11.0,0.0,amigos da moda,viscolycra,Feminino,primavera/verão,100.0,12.1,0.1851851851851852,0.00110180696342,0.0,0.0020804201766651,32,173,7,100.0,0.0009095043201455,0.0059117780809458
5 Shorts De Dormir Algodão Masculino Com Estampas Discreta,4.0,10.0,5.0,brotta,algodão,Masculino,não definido,25.0,129.4,0.6296296296296297,0.000991626267078,0.0,0.2021077043757034,149,25,1,25.0,0.0004547521600727,0.176443838108231
Roupa De Criança Infantil Bob Esponja Camiseta Promoção Top,4.7,32.0,0.0,mundo kids,algodão,Meninos,não definido,100.0,53.99,0.888888888888889,0.003415601586602,0.0,0.0735138637836363,548,25,1,100.0,0.0004547521600727,0.176443838108231
Calça Sarja Roupas Masculinas Slim Skinny Colada Rasgada,4.560936497754971,0.0,0.0,multimarcas,sarja premium,Masculino,primavera/verão,50.0,77.77,0.0,0.0,0.0,0.1140650046042086,543,141,7,50.0,0.0118235561618917,0.0004547521600727
Shorts Bermuda Básico Resistente A Água Com Bolso Plus Size,4.7,3.0,0.0,aerre,poliéster,Masculino,primavera/verão,50.0,50.31,0.888888888888889,0.000220361392684,0.0,0.0672384980048429,14,122,7,50.0,0.0027285129604365,0.1173260572987721
Roupa Temática Infantil Bebê Menino Do Safari Baby Aquarela,5.0,8.0,0.0,mallú,Desconhecido,Bebês,não definido,25.0,119.9,1.0,0.000771264874394,0.0,0.1859077111967532,477,178,1,25.0,0.001819008640291,0.0
Pijama Homem Plus Size Conjunto Roupa De Dormir,4.7,96.0,0.0,paraíso da lingerie,poliéster,Masculino,primavera/verão,500.0,54.99,0.888888888888889,0.01046716615249,0.0,0.0752191262235258,593,122,7,0.0,0.0031832651205093,0.1173260572987721
Conjunto Infantil Barbie Short Blusa Brilhante Blogueirinha,4.7,43.0,0.0,frozen kids,Desconhecido,Meninas,não definido,100.0,78.9,0.888888888888889,0.004627589246364,0.0,0.1159919511612837,311,178,1,100.0,0.0004547521600727,0.0
Kit C/10 Bermudas Fitness Academia Atacado Roupa Feminina,4.8,12.0,0.0,nacional,poliéster,Feminino,não definido,50.0,156.9,0.925925925925926,0.001211987659762,0.0,0.2490024214726647,557,122,1,50.0,0.003638017280582,0.1173260572987721
Kit 3 Calças Jogger Moda Juvenil Oferta Roupa Mocinhas Luxo,4.4,65.0,5.0,ak fashion kids,bengaline,Meninas,primavera/verão,100.0,164.65,0.777777777777778,0.007051564565888,0.0,0.2622182053818082,19,41,7,100.0,0.0027285129604365,0.003638017280582
Body Baby  Roupas Para Bebê  Time De Futebol Bahia E Vitoria,5.0,3.0,0.0,ljikids,Desconhecido,Bebês,primavera/verão,5.0,23.3,1.0,0.000220361392684,0.0,0.0211793595034275,446,178,7,5.0,0.0004547521600727,0.0
Fantasia Super Mario Bros Longo Infantil,5.0,5.0,0.0,mundo das fantasias,Desconhecido,Meninos,não definido,25.0,101.35,1.0,0.000440722785368,0.0,0.1542750929368029,547,178,1,25.0,0.0004547521600727,0.0
Kit 3 Feminino Short Academia Moletinho Bermudinha Revenda,4.4,21.0,0.0,canario,moletinho,Feminino,primavera/verão,100.0,69.99,0.777777777777778,0.00220361392684,0.0,0.1007980628218682,170,106,7,100.0,0.0100045475216007,0.0072760345611641
Kit 3 Calça Jeans Wide Leg Pantalona Feminina Moda Tendência,4.560936497754971,0.0,0.0,gata rebelde,jean,Feminino,outono/inverno,3.0,184.96,0.0,0.0,0.0,0.296852085535964,322,74,3,3.0,0.0068212824010914,0.0254661209640745
3 Bolsas Condicional Grande 47x45x20cm Roupas Lojas Boutique,5.0,3.0,0.0,drybags,Desconhecido,Sem gênero,não definido,50.0,129.99,1.0,0.000220361392684,0.0,0.2031138092152382,246,178,1,50.0,0.0004547521600727,0.0
Short Feminino Segunda Pele Combinação Usar Por Baixo Roupa,5.0,2.0,0.0,basica,Desconhecido,Feminino,não definido,5.0,34.99,1.0,0.000110180696342,0.0,0.0411138774257358,105,178,1,5.0,0.0004547521600727,0.0
Shorts De Tactel Neon,4.7,22.0,0.0,roupa-bar,tactel,Masculino,primavera/verão,500.0,102.70571283095724,0.888888888888889,0.002313794623182,0.0,0.0,670,155,7,0.0,0.0004547521600727,0.0045475216007276
Kit Cueca Boxer Estampada Bebê,4.560936497754971,0.0,0.0,chumbinho baby,Desconhecido,Bebês,não definido,50.0,22.5,0.0,0.0,0.0,0.0198151495515159,180,178,1,50.0,0.0009095043201455,0.0
Kit 10 Cuecas Infantis Slip Algodão Mash Oferta,4.560936497754971,0.0,5.0,mash,algodão,Masculino,primavera/verão,5.0,139.9,0.0,0.0,0.0,0.2200129599945431,494,25,7,5.0,0.0109140518417462,0.176443838108231
Calça Flare Bandagem Cintura Alta Grosso Feminino Bailarina,3.6,28.0,0.0,propria,bandagem,Feminino,outono/inverno,100.0,53.97,0.4814814814814815,0.002974878801234,0.0,0.0734797585348385,630,40,3,100.0,0.0050022737608003,0.0027285129604365
Bermuda Térmica Anti Assadura Feminina Shorts Esporte Novo,4.9,14.0,21.0,keeper,microfibra,Feminino,primavera/verão,100.0,42.9,0.9629629629629632,0.001432349052446,0.2622950819672131,0.0546025033252617,406,101,7,100.0,0.0086402910413824,0.0300136425648021
Conjunto Roupa Branca Umbanda Algodão,4.4,16.0,0.0,shopping dos orixas,Desconhecido,Masculino,não definido,50.0,102.70571283095724,0.777777777777778,0.00165271044513,0.0,0.0,706,178,1,50.0,0.0004547521600727,0.0
Transporte Tapete Yoga Bolsa Mochila,4.7,15.0,0.0,xx,Desconhecido,Sem gênero,não definido,100.0,102.70571283095724,0.888888888888889,0.001542529748788,0.0,0.0,826,178,1,100.0,0.0004547521600727,0.0
Kit Com 5 Short Tactel Feminino Infantil Estampado Premium,5.0,4.0,21.0,lessan modas,poliéster,Feminino,primavera/verão,5.0,102.70571283095724,1.0,0.000330542089026,0.2622950819672131,0.0,435,122,7,5.0,0.0004547521600727,0.1173260572987721
Calça Masculina Jeans Amaciada Slim Fit Elastano Premium,4.560936497754971,0.0,0.0,history jeans,jeans,Masculino,não definido,2.0,78.9,0.0,0.0,0.0,0.1159919511612837,354,75,1,2.0,0.0004547521600727,0.0300136425648021
Body Bebê Menino Menina Heinz Maionese Temático Mesversario,4.560936497754971,0.0,0.0,parly baby,Desconhecido,Bebês,primavera/verão,1.0,102.70571283095724,0.0,0.0,0.0,0.0,595,178,7,1.0,0.0009095043201455,0.0
"Moda Plus Size Masculina Kit 4 Cuecas Boxer Xg, Xxg E Xxxg",4.560936497754971,0.0,0.0,lupo,algodão,Masculino,primavera-verão outono-inverno,25.0,107.27,0.0,0.0,0.0,0.1643702465809488,463,25,6,25.0,0.0422919508867667,0.176443838108231
Shorts Masculino Essentials Logo adidas,4.8,32.0,30.0,adidas,poliéster,Masculino,não definido,100.0,199.99,0.925925925925926,0.003415601586602,0.4098360655737705,0.3224821800075031,13,122,1,100.0,0.0109140518417462,0.1173260572987721
Kit 5 Vestidos De Menina 1 Ao 8 Anos No Atacado,4.560936497754971,0.0,0.0,poofy,Desconhecido,Meninas,não definido,5.0,92.8,0.0,0.0,0.0,0.1396950990757477,620,178,1,5.0,0.0013642564802182,0.0
Calça Pantalona Plus Size Moda Feminina Roupas.,4.560936497754971,0.0,0.0,visage,viscose,Feminino,primavera/verão,5.0,73.99,0.0,0.0,0.0,0.1076191125814262,803,175,7,5.0,0.0004547521600727,0.0031832651205093
Kit 02 Bermuda Plus Size Suplex Bolso G1 Ao G3 Academia,4.6,26.0,0.0,cor de amora,suplex,Feminino,não definido,100.0,102.70571283095724,0.8518518518518517,0.00275451740855,0.0,0.0,206,151,1,100.0,0.001819008640291,0.0104592996816734
Kit 5 Short Feminino Moletinho Academia Treino Casual Top,4.0,2.0,0.0,canario,moletinho,Feminino,primavera/verão,25.0,134.9,0.6296296296296297,0.000110180696342,0.0,0.2114866477950956,170,106,7,25.0,0.0100045475216007,0.0072760345611641
Roupa Bebê Kit 10 Peças Pijaminha Frio 100% Algodão Rn Ao G,4.9,10.0,10.0,kn3 atacado,Desconhecido,Bebês,não definido,50.0,109.91,0.9629629629629632,0.000991626267078,0.0819672131147541,0.1688721394222571,416,178,1,50.0,0.0004547521600727,0.0
Kit 4 Blusas Mullet Tapa Bumbum Roupa Feminina Dry Fit,4.7,482.0,0.0,moov sports,Desconhecido,Feminino,não definido,1000.0,124.98,0.888888888888889,0.0529969149405024,0.0,0.1945704443913918,535,178,1,1000.0,0.001819008640291,0.0
Short Jeans Feminino Cintura Alta Com Lycra Barra Desfiada,4.4,239.0,6.0,stillger,algodão,Feminino,primavera/verão,1000.0,44.29,0.777777777777778,0.0262230057293962,0.0163934426229508,0.0569728181167081,736,25,7,1000.0,0.0327421555252387,0.176443838108231
Kit2 Top Fitness Academia Alcinha C/bojo Em Suplex Ginastica,4.6,7.0,0.0,top sustentação alta,suplex,Feminino,não definido,50.0,45.8,0.8518518518518517,0.000661084178052,0.0,0.0595477644009413,776,151,1,50.0,0.0004547521600727,0.0104592996816734
Short Jeans Feminino Cintura Alta Levanta Bumbum Hot Pants,4.560936497754971,0.0,11.0,wreis jeans,algodão,Feminino,primavera/verão,5.0,49.41,0.0,0.0,0.0983606557377049,0.0657037618089424,825,25,7,5.0,0.0040927694406548,0.176443838108231
Conjunto Infantil Hot Wheels Carros Roupa Menino Aniversario,4.560936497754971,0.0,0.0,angel kids,Desconhecido,Sem gênero infantil,não definido,5.0,78.99,0.0,0.0,0.0,0.1161454247808737,45,178,1,5.0,0.0009095043201455,0.0
Kit 4 Regatas Camiseta Academia Feminina Moda Fitness,4.3,68.0,6.0,tj vip fitness,Desconhecido,Feminino,não definido,500.0,114.53,0.7407407407407406,0.007382106654914,0.0163934426229508,0.1767504518945465,767,178,1,0.0,0.0004547521600727,0.0
Kit 2 Bermudas Short Moda Praia Lisa Tactel Piscina Academia,4.9,24.0,0.0,relaxado,poliéster,Masculino,primavera/verão,100.0,59.99,0.9629629629629632,0.002534156015866,0.0,0.0837454384229733,650,122,7,100.0,0.0118235561618917,0.1173260572987721
Calça Consciencia Jeans Couro 22060 Preto,5.0,2.0,20.0,consciência,couro,Feminino,outono/inverno,5.0,241.59,1.0,0.000110180696342,0.2459016393442623,0.3934210975069063,203,57,3,5.0,0.0022737608003638,0.0004547521600727
Romper Salopete Marsha E Urso Renda Mesv Aniver,5.0,1.0,0.0,sonhos kids,Desconhecido,Bebês,não definido,5.0,78.9,1.0,0.0,0.0,0.1159919511612837,725,178,1,5.0,0.0004547521600727,0.0
Kit Com 10 Cuecas Slip Mash Básica Masculina Algodão Oferta,4.7,159.0,18.0,mash,algodão,Masculino,primavera-verão outono-inverno,500.0,169.39,0.888888888888889,0.0174085500220361,0.2131147540983606,0.2703011493468844,494,25,6,0.0,0.0109140518417462,0.176443838108231
Short Lipo Cinta Cintura Alta Power Barriga Modeladora Prada,4.5,27.0,11.0,stillger,poliéster,Feminino,primavera/verão,100.0,49.41,0.8148148148148148,0.002864698104892,0.0983606557377049,0.0657037618089424,736,122,7,100.0,0.0327421555252387,0.1173260572987721
Roupa Feminina 3pç (pano Ori) Umbanda Candomblé Branco Ração,4.9,14.0,0.0,fenix roupas afro religiosas,Desconhecido,Feminino,não definido,50.0,102.70571283095724,0.9629629629629632,0.001432349052446,0.0,0.0,296,178,1,50.0,0.0027285129604365,0.0
Roupa Feminina Calça Pantacourt Plus Size C/ Fenda E Cinto,5.0,31.0,0.0,explosão total,malha viscolycra,Feminino,outono/inverno,100.0,78.49,1.0,0.00330542089026,0.0,0.115292793560929,279,97,3,100.0,0.0045475216007276,0.0022737608003638
Touca Para Bebê Recém Nascido 3 Kits Pacote Econômico.,4.9,35.0,0.0,bebê bacana,Desconhecido,Bebês,não definido,100.0,39.9,0.9629629629629632,0.003746143675628,0.0,0.0494867160055932,112,178,1,100.0,0.0009095043201455,0.0
Roupas Femininas Shorts Cintura Alta Jeans Com Elastano,5.0,2.0,0.0,mr jeans,jean,Feminino,primavera/verão,25.0,49.49,1.0,0.000110180696342,0.0,0.0658401828041335,540,74,7,25.0,0.0086402910413824,0.0254661209640745
Kit Apicultor Roupa Completa Conjunto Tirar Abelhas Mel Epi,3.6,31.0,0.0,descartes,tnt,Sem gênero,não definido,100.0,99.9,0.4814814814814815,0.00330542089026,0.0,0.1518024623989632,226,167,1,100.0,0.0027285129604365,0.0004547521600727
Tinta De Efeito Cromado 500ml + Candy 100ml - Carros Motos,4.7,10.0,10.0,delite,Desconhecido,Sem gênero,não definido,100.0,102.70571283095724,0.888888888888889,0.000991626267078,0.0819672131147541,0.0,224,178,1,100.0,0.0004547521600727,0.0
Conjunto Infantil Sonic Personagem Menino Short Camiseta,3.7,7.0,8.0,não definido,Desconhecido,Meninos,não definido,50.0,55.51,0.5185185185185187,0.000661084178052,0.0491803278688524,0.0761058626922683,575,178,1,50.0,0.0104592996816734,0.0
Kit 3 Short Bermuda Masculina Dry Fit Academia Plus Size,4.560936497754971,0.0,10.0,daze modas,poliéster,Masculino,primavera/verão,5.0,119.91,0.0,0.0,0.0819672131147541,0.185924763821152,216,122,7,5.0,0.0040927694406548,0.1173260572987721
5 Calças Costura Tripla Reforçada Kit Com 5 Pçs 3 Bolsos,4.5,208.0,0.0,c. surf,microfibra,Masculino,primavera/verão,1000.0,102.70571283095724,0.8148148148148148,0.0228074041427941,0.0,0.0,156,101,7,1000.0,0.0045475216007276,0.0300136425648021
Conjunto Infantil Mauricinho Personagens  Galinha Pintadinha,4.560936497754971,0.0,0.0,alice nunes kids,Desconhecido,Bebês,não definido,4.0,102.70571283095724,0.0,0.0,0.0,0.0,24,178,1,4.0,0.0004547521600727,0.0
Canelito Lupo De Compressão Panturrilha - 15000,4.560936497754971,0.0,0.0,lupo,Desconhecido,Sem gênero,não definido,1.0,102.70571283095724,0.0,0.0,0.0,0.0,463,178,1,1.0,0.0422919508867667,0.0
Kit 3  Jogger Jeans Masculina Kit Com 3 Peças Calça Homem,4.560936497754971,0.0,0.0,rebeldcat,jeans,Masculino,primavera/verão,25.0,126.68,0.0,0.0,0.0,0.197469390539204,648,75,7,25.0,0.0009095043201455,0.0300136425648021
Kit 6 Sutian Sem Bojo Infantil Top Adolescente Simples,4.4,17.0,0.0,empório da roupa,microfibra,Meninas,primavera/verão,100.0,49.9,0.777777777777778,0.001762891141472,0.0,0.0665393404044882,263,101,7,100.0,0.0013642564802182,0.0300136425648021
